mese,giorno_settimana,fascia_oraria,comune,nome_strada,tipo_luogo,fondo,segnaletica,meteo,lon,lat,incidente,segment_id,n_attraversamenti,n_semafori,n_stop,n_incroci,n_autovelox,n_lampioni,maxspeed_med
4,Mercoledì,Pomeriggio,MALO,SP 046 Pasubio,Incrocio,Asciutto,Temporanea di cantiere,Sereno,11.43293859948589,45.63926872211101,0,24.0,8,1,0,0,0,13,50
11,Martedì,Sera,VALDASTICO,SP 350 Val d'Astico,Pendenza,Asciutto,Verticale,Sereno,11.33388844179366,45.89624075371032,0,158.0,0,0,0,0,0,0,50
11,Lunedì,Notte,ROANA,SP 349 Costo,Pendenza,Asciutto,Verticale,Sereno,11.435510857165037,45.83123186200819,0,100.0,0,0,0,0,0,0,70
8,Lunedì,Sera,VICENZA,SP 046 Pasubio,Galleria illuminata,Asciutto,Verticale,Sereno,11.506944034679854,45.54452145933593,0,50.0,0,0,0,0,0,0,90
8,Martedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione con semaforo o vigile,Bagnato,Verticale,Sereno,11.428984961997092,45.798062769111695,0,105.0,0,0,0,0,0,0,70
8,Sabato,Pomeriggio,SCHIO,SP 046 Pasubio,Dosso,Asciutto,Orizzontale,Sereno,11.392646899231917,45.6905989657308,0,16.0,0,0,0,0,0,0,50
9,Venerdì,Notte,VALDASTICO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Bagnato,Orizzontale,Sereno,11.366815135329178,45.84501599602909,0,165.0,2,0,0,0,0,0,50
6,Martedì,Pomeriggio,CALDOGNO,SP 349 Costo,Dosso,Asciutto,Orizzontale,Sereno,11.491414530738,45.622179037857215,0,143.0,0,0,0,0,0,3,70
12,Venerdì,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Rettilineo,Bagnato,Orizzontale,Pioggia,11.426009015369546,45.809911051254296,0,102.0,0,0,0,0,2,0,70
5,Sabato,Notte,COSTABISSARA,SP 046 Pasubio,Incrocio,Bagnato,Verticale,Sereno,11.493815695650824,45.60287489792706,0,37.0,11,0,0,0,0,12,50
9,Martedì,Notte,ROANA,SP 349 Costo,Pendenza,Asciutto,Verticale,Altro,11.48059955560754,45.8816579784925,0,78.0,0,0,1,0,0,0,50
8,Domenica,Mattino,ASIAGO,SP 349 Costo,Rotatoria,Bagnato,Temporanea di cantiere,Pioggia,11.385844595020746,45.95161047896263,0,92.0,0,0,0,0,0,0,50
12,Lunedì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Pendenza,Asciutto,Assente,Sereno,11.42258995875266,45.80136480675569,0,103.0,0,0,0,0,0,0,70
5,Domenica,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Rettilineo,Sdrucciolevole,Assente,Pioggia,11.18982196181229,45.75769058268723,0,2.0,1,0,0,0,0,0,50
6,Lunedì,Pomeriggio,ROANA,SP 349 Costo,Galleria illuminata,Bagnato,Orizzontale,Pioggia,11.46935910986732,45.88984624172375,0,80.0,0,0,0,0,0,0,50
7,Domenica,Mattino,VICENZA,SP 046 Pasubio,Curva,Asciutto,Temporanea di cantiere,Altro,11.505706270253924,45.57870664992641,0,52.0,0,0,0,0,0,0,70
5,Venerdì,Mattino,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Curva,Sdrucciolevole,Orizzontale,Altro,11.403011718625802,45.791703420299385,0,173.0,0,0,1,0,0,0,90
10,Sabato,Notte,ROANA,SP 349 Costo,Intersezione non segnalata,Asciutto,Temporanea di cantiere,Sereno,11.45164031577099,45.92481053072664,0,84.0,0,0,0,0,0,0,50
6,Martedì,Pomeriggio,SAN VITO DI LEGUZZANO,SP 046 Pasubio,Rettilineo,Sdrucciolevole,Verticale,Pioggia,11.398935340446624,45.68531434037477,0,17.0,0,0,0,0,0,0,90
10,Venerdì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Pendenza,Asciutto,Orizzontale,Nebbia,11.430610670480837,45.79387006680141,0,109.0,0,0,0,0,0,0,70
6,Lunedì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Rettilineo,Asciutto,Verticale,Sereno,11.42617814412035,45.796164129387016,0,108.0,0,0,0,0,2,0,70
3,Domenica,Notte,SANTORSO,SP 349 Costo,Intersezione segnalata,Asciutto,Temporanea di cantiere,Sereno,11.403966145079478,45.736247682262714,0,75.0,4,0,0,0,0,0,70
7,Martedì,Sera,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Rotatoria,Bagnato,Assente,Pioggia,11.50754957720562,45.5360190114425,0,63.0,0,0,0,0,0,6,50
9,Giovedì,Pomeriggio,VICENZA,SP 046 Pasubio,Rotatoria,Bagnato,Orizzontale,Sereno,11.49436699160534,45.570469520463774,0,47.0,0,0,0,0,0,0,90
8,Domenica,Mattino,VICENZA,SP 046 Pasubio,Dosso,Asciutto,Verticale,Sereno,11.494082366648753,45.56816722397074,0,47.0,0,0,0,0,0,0,90
5,Domenica,Sera,VICENZA,SP 046 Pasubio,Galleria illuminata,Asciutto,Verticale,Sereno,11.50677581582201,45.54462906468022,0,58.0,0,0,0,0,0,0,90
12,Sabato,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Galleria illuminata,Bagnato,Temporanea di cantiere,Sereno,11.260460655695734,45.74081161098212,0,11.0,8,0,1,0,0,0,50
5,Sabato,Mattino,MALO,SP 046 Pasubio,Pendenza,Asciutto,Assente,Altro,11.414467061542164,45.658155044292926,0,21.0,8,0,0,0,0,37,50
12,Giovedì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Curva,Bagnato,Assente,Vento forte,11.432300027186018,45.78868121027086,0,110.0,0,0,0,0,0,0,70
6,Lunedì,Notte,THIENE,SP 349 var Costo Variante,Intersezione con semaforo o vigile,Asciutto,Orizzontale,Sereno,11.45873336627544,45.69885292634671,0,149.0,2,0,0,0,0,0,50
1,Sabato,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Verticale,Sereno,11.189218367741772,45.75751976399645,0,2.0,1,0,0,0,0,0,50
1,Giovedì,Notte,THIENE,SP 349 Costo,Incrocio,Asciutto,Orizzontale,Nebbia,11.49082585818632,45.66479918073805,0,138.0,0,0,0,0,0,193,90
7,Giovedì,Notte,ROANA,SP 349 Costo,Rettilineo,Asciutto,Temporanea di cantiere,Sereno,11.471788640095308,45.88712439489456,0,79.0,0,0,0,0,0,0,50
5,Domenica,Sera,MALO,SP 046 Pasubio,Pendenza,Asciutto,Assente,Sereno,11.435654173342307,45.637604600296534,0,24.0,8,1,0,0,0,13,50
10,Martedì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Pendenza,Asciutto,Temporanea di cantiere,Sereno,11.44291526044188,45.78129994953716,0,113.0,0,0,0,0,0,0,70
8,Sabato,Sera,ISOLA VICENTINA,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Orizzontale,Nebbia,11.445678601177809,45.627614955066406,0,28.0,4,0,0,0,0,5,50
8,Sabato,Sera,THIENE,SP 349 Costo,Galleria illuminata,Bagnato,Assente,Pioggia,11.485630467487262,45.68115573751172,0,136.0,3,0,0,0,1,0,70
9,Mercoledì,Notte,LASTEBASSE,SP 350 Val d'Astico,Rotatoria,Asciutto,Temporanea di cantiere,Sereno,11.266097535773907,45.91646338077464,0,151.0,0,0,0,0,0,0,50
3,Sabato,Mattino,ARSIERO,SP 350 Val d'Astico,Curva,Bagnato,Assente,Altro,11.377086991659082,45.80169589762433,0,171.0,1,0,3,0,0,0,50
2,Lunedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Galleria illuminata,Bagnato,Verticale,Pioggia,11.429499785586213,45.81502742910063,0,102.0,0,0,0,0,2,0,70
9,Giovedì,Notte,CALTRANO,SP 349 Costo,Rotatoria,Bagnato,Verticale,Altro,11.45240557135672,45.77224679034708,0,128.0,3,0,2,0,0,0,50
9,Sabato,Mattino,LASTEBASSE,SP 350 Val d'Astico,Rotatoria,Asciutto,Assente,Sereno,11.321296176797505,45.9027031487465,0,157.0,0,0,0,0,0,0,50
2,Venerdì,Notte,SANTORSO,SP 349 Costo,Intersezione con semaforo o vigile,Sdrucciolevole,Verticale,Altro,11.389699402749002,45.73307125127672,0,74.0,6,1,0,0,0,0,50
4,Martedì,Mattino,COSTABISSARA,SP 046 Pasubio,Incrocio,Sdrucciolevole,Orizzontale,Altro,11.496198985334958,45.59667910647752,0,40.0,21,1,0,0,0,44,50
9,Mercoledì,Mattino,VICENZA,SP 046 Pasubio,Pendenza,Asciutto,Temporanea di cantiere,Altro,11.498583150818304,45.55558908780316,0,46.0,0,0,0,0,0,0,90
8,Giovedì,Pomeriggio,MALO,SP 046 Pasubio,Intersezione con semaforo o vigile,Bagnato,Assente,Nebbia,11.406342405731326,45.66757046468977,0,20.0,3,0,0,0,0,0,50
10,Lunedì,Sera,VILLAVERLA,SP 349 Costo,Rotatoria,Asciutto,Verticale,Sereno,11.49417961553934,45.65122560204348,0,139.0,11,0,4,0,2,0,50
8,Giovedì,Mattino,SCHIO,SP 046 Pasubio,Incrocio,Asciutto,Orizzontale,Sereno,11.38820040349072,45.69410177589752,0,16.0,0,0,0,0,0,0,50
1,Venerdì,Mattino,ROANA,SP 349 Costo,Curva,Bagnato,Temporanea di cantiere,Sereno,11.433297985680571,45.84036338277772,0,99.0,6,0,3,0,0,2,50
11,Sabato,Notte,THIENE,SP 349 Costo,Incrocio,Asciutto,Orizzontale,Altro,11.486197574659029,45.67933539398506,0,136.0,3,0,0,0,1,0,70
3,Sabato,Mattino,ISOLA VICENTINA,SP 046 Pasubio,Rotatoria,Asciutto,Verticale,Sereno,11.455888932246255,45.6223497586942,0,28.0,4,0,0,0,0,5,50
2,Giovedì,Sera,ROANA,SP 349 Costo,Rotatoria,Asciutto,Temporanea di cantiere,Nebbia,11.479433698208178,45.869543667806326,0,132.0,17,0,5,0,0,0,50
11,Venerdì,Notte,ASIAGO,SP 349 Costo,Dosso,Asciutto,Orizzontale,Altro,11.502853585743756,45.87566541145426,0,76.0,5,0,4,0,0,0,50
3,Domenica,Pomeriggio,ROANA,SP 349 Costo,Intersezione segnalata,Asciutto,Orizzontale,Altro,11.438340383796048,45.821276000098926,0,101.0,0,0,0,0,0,0,45
7,Martedì,Sera,ARSIERO,SP 350 Val d'Astico,Rotatoria,Sdrucciolevole,Assente,Altro,11.366892839149244,45.80324162639741,0,170.0,0,0,5,0,0,0,50
6,Domenica,Pomeriggio,THIENE,SP 349 Costo,Galleria illuminata,Asciutto,Orizzontale,Sereno,11.489281336814276,45.66956428927943,0,137.0,9,0,3,0,2,0,130
1,Sabato,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Rotatoria,Asciutto,Verticale,Altro,11.437831005193743,45.787451560869805,0,111.0,0,0,0,0,2,0,70
2,Sabato,Mattino,ROANA,SP 349 Costo,Incrocio,Bagnato,Verticale,Sereno,11.4448790453373,45.93101827904944,0,85.0,0,0,0,0,0,0,50
5,Domenica,Pomeriggio,ROANA,SP 349 Costo,Rotatoria,Bagnato,Assente,Sereno,11.437926655873934,45.823986250209536,0,100.0,0,0,0,0,0,0,70
6,Mercoledì,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Rotatoria,Bagnato,Orizzontale,Altro,11.432497124639909,45.795377725003135,0,107.0,0,0,0,0,2,0,70
8,Venerdì,Notte,VICENZA,SP 046 Pasubio,Intersezione segnalata,Asciutto,Orizzontale,Sereno,11.502733617905134,45.549351688227866,0,56.0,0,0,0,0,0,0,70
12,Lunedì,Notte,SANTORSO,SP 349 Costo,Galleria illuminata,Asciutto,Orizzontale,Sereno,11.384614360835794,45.73177894360555,0,74.0,6,1,0,0,0,0,50
6,Domenica,Notte,ROANA,SP 349 Costo,Dosso,Bagnato,Verticale,Altro,11.46925442365228,45.89417966259178,0,80.0,0,0,0,0,0,0,50
12,Sabato,Mattino,ASIAGO,SP 349 Costo,Curva,Sdrucciolevole,Verticale,Pioggia,11.43508148858928,45.946797640813394,0,87.0,0,0,0,0,0,0,50
12,Giovedì,Pomeriggio,ASIAGO,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.410801759903007,45.94817376090778,0,90.0,0,0,0,0,0,0,50
7,Venerdì,Pomeriggio,ASIAGO,SP 349 Costo,Galleria illuminata,Bagnato,Temporanea di cantiere,Vento forte,11.49015571352554,45.86942751612678,0,134.0,0,0,0,0,0,0,70
6,Venerdì,Sera,MALO,SP 046 Pasubio,Pendenza,Sdrucciolevole,Verticale,Altro,11.41113653356621,45.661632973817305,0,21.0,8,0,0,0,0,37,50
6,Martedì,Pomeriggio,MALO,SP 046 Pasubio,Rotatoria,Bagnato,Temporanea di cantiere,Sereno,11.40303164040504,45.67680153691038,0,19.0,5,0,0,0,0,3,50
4,Lunedì,Mattino,VICENZA,SP 046 Pasubio,Rotatoria,Sdrucciolevole,Temporanea di cantiere,Pioggia,11.494992527903216,45.5618470805215,0,47.0,0,0,0,0,0,0,90
7,Lunedì,Mattino,ROANA,SP 349 Costo,Incrocio,Asciutto,Temporanea di cantiere,Sereno,11.448637834434358,45.92908749888126,0,85.0,0,0,0,0,0,0,50
6,Martedì,Notte,VICENZA,SP 046 Pasubio,Curva,Bagnato,Temporanea di cantiere,Sereno,11.49473199198507,45.56280626996139,0,54.0,0,0,0,0,0,0,90
4,Sabato,Mattino,THIENE,SP 349 var Costo Variante,Rotatoria,Asciutto,Temporanea di cantiere,Sereno,11.45790918847446,45.69967335378041,0,148.0,0,0,0,0,0,0,50
2,Domenica,Notte,COSTABISSARA,SP 046 Pasubio,Galleria illuminata,Bagnato,Assente,Sereno,11.496147823459332,45.596816123919496,0,40.0,21,1,0,0,0,44,50
9,Domenica,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Dosso,Asciutto,Orizzontale,Sereno,11.246527919482464,45.74395484288198,0,10.0,0,0,0,0,0,0,50
5,Martedì,Mattino,MALO,SP 046 Pasubio,Intersezione non segnalata,Asciutto,Orizzontale,Sereno,11.405015753137883,45.672128064029096,0,19.0,5,0,0,0,0,3,50
5,Venerdì,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Dosso,Asciutto,Verticale,Sereno,11.507901336951456,45.535646539316055,0,68.0,1,0,0,0,0,12,50
1,Giovedì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Galleria illuminata,Bagnato,Assente,Pioggia,11.423705315707291,45.80629966412833,0,103.0,0,0,0,0,0,0,70
4,Lunedì,Sera,VALDASTICO,SP 350 Val d'Astico,Curva,Asciutto,Verticale,Sereno,11.364760649043992,45.850678020216975,0,164.0,0,0,0,0,0,0,50
12,Venerdì,Sera,ASIAGO,SP 349 Costo,Dosso,Asciutto,Assente,Sereno,11.435117669122858,45.94677167550507,0,87.0,0,0,0,0,0,0,50
1,Martedì,Sera,ROANA,SP 349 Costo,Dosso,Bagnato,Orizzontale,Altro,11.469891516845848,45.86289813625602,0,116.0,4,0,0,0,0,0,50
2,Venerdì,Notte,ASIAGO,SP 349 Costo,Rotatoria,Asciutto,Orizzontale,Sereno,11.418258875120996,45.951089401291064,0,89.0,0,0,0,0,0,0,50
7,Domenica,Sera,VICENZA,SP 046 Pasubio,Galleria illuminata,Bagnato,Assente,Pioggia,11.50812227945358,45.54311107651918,0,62.0,0,0,0,0,0,0,90
6,Giovedì,Notte,ARSIERO,SP 350 Val d'Astico,Intersezione segnalata,Bagnato,Assente,Sereno,11.36253587586964,45.803835427672055,0,170.0,0,0,5,0,0,0,50
9,Lunedì,Mattino,ROANA,SP 349 Costo,Rotatoria,Asciutto,Verticale,Sereno,11.441225098282109,45.9364340561909,0,86.0,0,0,0,0,0,0,50
5,Domenica,Sera,ISOLA VICENTINA,SP 046 Pasubio,Dosso,Innevato,Temporanea di cantiere,Neve,11.44564145405666,45.62761593198374,0,28.0,4,0,0,0,0,5,50
5,Sabato,Sera,VICENZA,SP 046 Pasubio,Rotatoria,Innevato,Verticale,Neve,11.50712068651595,45.54425783638845,0,50.0,0,0,0,0,0,0,90
8,Martedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Verticale,Sereno,11.430275968453108,45.791898896421834,0,110.0,0,0,0,0,0,0,70
8,Martedì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione non segnalata,Bagnato,Verticale,Nebbia,11.260613914480848,45.74073040911961,0,11.0,8,0,1,0,0,0,50
11,Giovedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Rotatoria,Asciutto,Orizzontale,Sereno,11.428000316335176,45.813218340001626,0,102.0,0,0,0,0,2,0,70
3,Martedì,Sera,PIOVENE ROCCHETTE,SP 349 Costo,Curva,Bagnato,Orizzontale,Altro,11.423438125086673,45.74636277290085,0,93.0,12,5,2,0,3,0,50
4,Domenica,Sera,VALDASTICO,SP 350 Val d'Astico,Intersezione non segnalata,Bagnato,Temporanea di cantiere,Nebbia,11.362922029866011,45.85420357587187,0,164.0,0,0,0,0,0,0,50
2,Mercoledì,Notte,VALDASTICO,SP 350 Val d'Astico,Curva,Asciutto,Temporanea di cantiere,Sereno,11.353538852567088,45.88708144223599,0,160.0,1,0,1,0,0,0,50
8,Venerdì,Mattino,PIOVENE ROCCHETTE,SP 349 Costo,Intersezione con semaforo o vigile,Bagnato,Verticale,Vento forte,11.421787698537532,45.74488369398987,0,93.0,12,5,2,0,3,0,50
7,Domenica,Pomeriggio,COSTABISSARA,SP 046 Pasubio,Pendenza,Bagnato,Orizzontale,Altro,11.497114944518328,45.59323049814654,0,41.0,4,0,0,0,0,31,50
5,Sabato,Mattino,VICENZA,SP 046 Pasubio,Intersezione segnalata,Bagnato,Orizzontale,Pioggia,11.50114464812825,45.551884163823985,0,45.0,0,0,0,0,0,0,70
9,Sabato,Sera,ROANA,SP 349 Costo,Intersezione non segnalata,Asciutto,Assente,Sereno,11.472133399903305,45.88620334775914,0,79.0,0,0,0,0,0,0,50
5,Lunedì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Rotatoria,Asciutto,Assente,Nebbia,11.40757470501601,45.79058574965365,0,174.0,3,0,0,0,0,0,70
3,Sabato,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Incrocio,Sdrucciolevole,Verticale,Pioggia,11.218447150309888,45.75504971110313,0,7.0,1,0,0,0,0,0,45
7,Lunedì,Pomeriggio,VICENZA,SP 046 Pasubio,Intersezione segnalata,Asciutto,Verticale,Sereno,11.508183532057046,45.54080781898358,0,60.0,0,0,0,0,0,0,70
6,Martedì,Mattino,ROANA,SP 349 Costo,Pendenza,Bagnato,Temporanea di cantiere,Vento forte,11.435327409211467,45.831701811667095,0,100.0,0,0,0,0,0,0,70
5,Martedì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Asciutto,Orizzontale,Sereno,11.223740686536171,45.7537157646864,0,8.0,0,0,0,0,0,0,70
6,Giovedì,Mattino,ASIAGO,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Assente,Vento forte,11.501138615030497,45.875524299938625,0,76.0,5,0,4,0,0,0,50
3,Mercoledì,Mattino,MALO,SP 046 Pasubio,Intersezione non segnalata,Asciutto,Temporanea di cantiere,Sereno,11.433773727627438,45.638735027708535,0,24.0,8,1,0,0,0,13,50
7,Venerdì,Notte,ROANA,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Orizzontale,Sereno,11.457187834372435,45.856432300418504,0,117.0,0,0,0,0,0,0,50
1,Lunedì,Pomeriggio,VICENZA,SP 046 Pasubio,Rotatoria,Bagnato,Assente,Sereno,11.503319991734104,45.5485558904851,0,45.0,0,0,0,0,0,0,70
2,Domenica,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Curva,Asciutto,Assente,Sereno,11.42621766139734,45.81049994261104,0,102.0,0,0,0,0,2,0,70
7,Venerdì,Pomeriggio,ARSIERO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Asciutto,Temporanea di cantiere,Sereno,11.361296598624715,45.810149870937224,0,169.0,10,2,8,0,0,0,50
7,Mercoledì,Notte,ROANA,SP 349 Costo,Pendenza,Sdrucciolevole,Temporanea di cantiere,Pioggia,11.453821561313438,45.918190349639985,0,83.0,0,0,0,0,0,0,50
8,Mercoledì,Notte,VALDASTICO,SP 350 Val d'Astico,Dosso,Asciutto,Orizzontale,Sereno,11.36132435761743,45.866725666242026,0,162.0,1,0,1,0,0,0,50
2,Giovedì,Notte,VALDASTICO,SP 350 Val d'Astico,Rettilineo,Sdrucciolevole,Temporanea di cantiere,Altro,11.334360596483886,45.89550431342023,0,158.0,0,0,0,0,0,0,50
11,Mercoledì,Sera,ASIAGO,SP 349 Costo,Intersezione segnalata,Sdrucciolevole,Verticale,Altro,11.489831809910518,45.87868293159782,0,77.0,0,0,0,0,0,0,50
6,Giovedì,Mattino,VICENZA,SP 046 Pasubio,Intersezione non segnalata,Asciutto,Temporanea di cantiere,Nebbia,11.499454467481549,45.575198610696354,0,52.0,0,0,0,0,0,0,70
2,Lunedì,Sera,CALTRANO,SP 349 Costo,Curva,Bagnato,Orizzontale,Sereno,11.449693558614,45.7754919167713,0,114.0,0,0,2,0,0,0,70
4,Giovedì,Pomeriggio,ISOLA VICENTINA,SP 046 Pasubio,Curva,Sdrucciolevole,Assente,Pioggia,11.459149281781862,45.6208161007024,0,29.0,1,0,0,0,0,2,90
3,Mercoledì,Notte,LASTEBASSE,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Asciutto,Verticale,Sereno,11.27830188988477,45.913845500049185,0,153.0,0,0,0,0,0,0,50
6,Domenica,Sera,VILLAVERLA,SP 349 Costo,Intersezione con semaforo o vigile,Ghiacciato,Temporanea di cantiere,Neve,11.491234721095475,45.662078147465735,0,138.0,0,0,0,0,0,193,90
6,Venerdì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Asciutto,Orizzontale,Sereno,11.182146384608387,45.75768897354158,0,1.0,0,0,0,0,0,0,50
6,Venerdì,Mattino,ROANA,SP 349 Costo,Pendenza,Sdrucciolevole,Assente,Altro,11.457953207773707,45.91168276101013,0,83.0,0,0,0,0,0,0,50
6,Giovedì,Pomeriggio,VILLAVERLA,SP 349 Costo,Rettilineo,Asciutto,Verticale,Sereno,11.493636049479171,45.65663103680744,0,140.0,16,0,2,0,0,0,50
11,Sabato,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Rotatoria,Asciutto,Verticale,Sereno,11.426817078310776,45.77343205043282,0,177.0,3,0,3,0,0,0,50
12,Mercoledì,Notte,VICENZA,SP 046 Pasubio,Dosso,Bagnato,Orizzontale,Altro,11.508184745140342,45.540855809130015,0,60.0,0,0,0,0,0,0,70
6,Lunedì,Sera,ROANA,SP 349 Costo,Intersezione non segnalata,Asciutto,Orizzontale,Sereno,11.454107232865216,45.917710863178314,0,83.0,0,0,0,0,0,0,50
12,Lunedì,Mattino,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Rotatoria,Bagnato,Temporanea di cantiere,Vento forte,11.435809963135878,45.7628293857745,0,178.0,16,10,8,0,0,0,50
10,Martedì,Notte,ROANA,SP 349 Costo,Intersezione non segnalata,Asciutto,Verticale,Altro,11.432313808102222,45.83717314043386,0,99.0,6,0,3,0,0,2,50
10,Martedì,Pomeriggio,VICENZA,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Temporanea di cantiere,Sereno,11.510241484875586,45.58011715872387,0,61.0,0,0,0,0,0,6,40
3,Lunedì,Notte,CHIUPPANO,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.454535322039067,45.7663786804687,0,124.0,1,0,2,0,0,0,50
6,Venerdì,Notte,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Curva,Asciutto,Assente,Sereno,11.425481760791651,45.77018014983503,0,177.0,3,0,3,0,0,0,50
5,Mercoledì,Notte,ROANA,SP 349 Costo,Incrocio,Sdrucciolevole,Assente,Neve,11.457257038495182,45.85977726306893,0,117.0,0,0,0,0,0,0,50
2,Martedì,Pomeriggio,MARANO VICENTINO,SP 349 var Costo Variante,Galleria illuminata,Asciutto,Orizzontale,Altro,11.425674697526851,45.71954212729883,0,145.0,0,0,0,0,0,0,40
1,Venerdì,Sera,ARSIERO,SP 350 Val d'Astico,Intersezione segnalata,Asciutto,Orizzontale,Sereno,11.365948953323464,45.80320985535763,0,170.0,0,0,5,0,0,0,50
8,Giovedì,Pomeriggio,ROANA,SP 349 Costo,Curva,Bagnato,Temporanea di cantiere,Pioggia,11.451283489608722,45.92524534034566,0,84.0,0,0,0,0,0,0,50
6,Giovedì,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Rotatoria,Asciutto,Verticale,Sereno,11.507879600990671,45.534922831967826,0,65.0,0,0,0,0,0,11,50
10,Venerdì,Notte,ROANA,SP 349 Costo,Pendenza,Sdrucciolevole,Assente,Pioggia,11.47269803018558,45.863450181753365,0,132.0,17,0,5,0,0,0,50
9,Sabato,Mattino,ARSIERO,SP 350 Val d'Astico,Rettilineo,Bagnato,Verticale,Nebbia,11.36130048551987,45.81015689340597,0,169.0,10,2,8,0,0,0,50
2,Sabato,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Rotatoria,Bagnato,Orizzontale,Vento forte,11.42272334716605,45.803499092792634,0,103.0,0,0,0,0,0,0,70
11,Martedì,Sera,ROANA,SP 349 Costo,Intersezione segnalata,Asciutto,Temporanea di cantiere,Sereno,11.456067247374389,45.853143112852926,0,118.0,0,0,0,0,0,0,50
6,Martedì,Mattino,ROANA,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.486873722276425,45.8801267068028,0,78.0,0,0,1,0,0,0,50
7,Venerdì,Pomeriggio,MALO,SP 046 Pasubio,Intersezione non segnalata,Bagnato,Orizzontale,Sereno,11.403921108458851,45.67484143091151,0,19.0,5,0,0,0,0,3,50
12,Venerdì,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Asciutto,Verticale,Sereno,11.193773804331844,45.76082443631153,0,3.0,0,0,0,0,0,0,50
8,Lunedì,Mattino,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Bagnato,Assente,Sereno,11.409451096846144,45.79003582685417,0,174.0,3,0,0,0,0,0,70
1,Mercoledì,Pomeriggio,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Galleria illuminata,Asciutto,Orizzontale,Vento forte,11.378936143174226,45.80075892774675,0,171.0,1,0,3,0,0,0,50
3,Mercoledì,Sera,ARSIERO,SP 350 Val d'Astico,Galleria illuminata,Bagnato,Temporanea di cantiere,Sereno,11.36879459549862,45.83031079926528,0,166.0,1,0,0,0,0,0,50
6,Giovedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Galleria illuminata,Asciutto,Temporanea di cantiere,Sereno,11.212245469705168,45.756441191482814,0,6.0,0,0,0,0,0,0,50
1,Lunedì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Curva,Sdrucciolevole,Orizzontale,Pioggia,11.429463387383048,45.793925914813926,0,109.0,0,0,0,0,0,0,70
3,Martedì,Mattino,COSTABISSARA,SP 046 Pasubio,Intersezione segnalata,Bagnato,Orizzontale,Sereno,11.491820512444423,45.60461659833996,0,34.0,7,0,0,0,0,32,70
10,Sabato,Sera,SANTORSO,SP 349 Costo,Rettilineo,Asciutto,Verticale,Sereno,11.401737457752832,45.73616741964425,0,75.0,4,0,0,0,0,0,70
3,Venerdì,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Orizzontale,Sereno,11.440355344133222,45.78495325151833,0,111.0,0,0,0,0,2,0,70
